leaid,district_name,state,state_fips,county_fips,county_name,lat,lon,locale
0610320,Curtis Creek Elementary,CA,06,06109,Tuolumne County,37.963416,-120.308104,41
0610350,Cutler-Orosi Joint Unified,CA,06,06107,Tulare County,36.5447,-119.2909,32
0610380,Cutten Elementary,CA,06,06023,Humboldt County,40.766415,-124.142718,33
0610440,Cypress Elementary,CA,06,06059,Orange County,33.8249,-118.0457,21
0610620,Davis Joint Unified,CA,06,06113,Yolo County,38.547569,-121.745154,23
0610680,Death Valley Unified,CA,06,06027,Inyo County,35.979067,-116.272658,43
0610710,Dehesa Elementary,CA,06,06073,San Diego County,32.781593,-116.850848,41
0610740,Del Mar Union Elementary,CA,06,06073,San Diego County,32.9228,-117.2296,11
0610770,Del Norte County Unified,CA,06,06015,Del Norte County,41.7728,-124.2061,33
0610860,Delano Joint Union High,CA,06,06029,Kern County,35.77776,-119.238681,41
0610890,Delano Union Elementary,CA,06,06029,Kern County,35.7744,-119.238861,23
0610980,Delphic Elementary,CA,06,06093,Siskiyou County,41.704865,-122.563615,42
0611040,Denair Unified,CA,06,06099,Stanislaus County,37.524639,-120.803863,23
0611100,Desert Center Unified,CA,06,06065,Riverside County,33.850036,-115.473811,43
0611110,Desert Sands Unified,CA,06,06065,Riverside County,33.7024,-116.2763,21
0611130,Di Giorgio Elementary,CA,06,06029,Kern County,35.237582,-118.786963,41
0611220,Dixie Elementary,CA,06,06041,Marin County,37.9986,-122.5492,21
0611280,Dixon Unified,CA,06,06095,Solano County,38.4447,-121.8226,31
0611430,Douglas City Elementary,CA,06,06105,Trinity County,40.652829,-122.943861,43
0611460,Downey Unified,CA,06,06037,Los Angeles County,33.9347,-118.1324,21
0611490,Dry Creek Joint Elementary,CA,06,06061,Placer County,38.738633,-121.33653,21
0611520,Duarte Unified,CA,06,06037,Los Angeles County,34.1396,-117.9702,21
0611550,Ducor Union Elementary,CA,06,06107,Tulare County,35.890985,-119.040926,42
0611610,Dunham Elementary,CA,06,06097,Sonoma County,38.320077,-122.751794,41
0611670,Dunsmuir Elementary,CA,06,06093,Siskiyou County,41.227062,-122.273743,42
0611700,Dunsmuir Joint Union High,CA,06,06093,Siskiyou County,41.210314,-122.276324,42
0611730,Durham Unified,CA,06,06007,Butte County,39.64697,-121.802921,41
0611760,Earlimart Elementary,CA,06,06107,Tulare County,35.88573,-119.268982,31
0611780,East Nicolaus Joint Union High,CA,06,06101,Sutter County,38.911751,-121.52675,42
0611820,East Side Union High,CA,06,06085,Santa Clara County,37.38177,-121.853301,11
0611850,East Whittier City Elementary,CA,06,06037,Los Angeles County,33.953413,-118.014739,21
0611870,Eastern Sierra Unified,CA,06,06051,Mono County,38.25452,-119.229266,43
0611910,Eastside Union Elementary,CA,06,06037,Los Angeles County,34.70031,-118.075841,21
0611940,Edison Elementary,CA,06,06029,Kern County,35.3473,-118.8753,41
0612030,El Centro Elementary,CA,06,06025,Imperial County,32.794101,-115.567067,13
0612070,El Dorado Union High,CA,06,06017,El Dorado County,38.6946,-120.8238,21
0612090,El Monte City,CA,06,06037,Los Angeles County,34.073459,-118.039194,21
0612120,El Monte Union High,CA,06,06037,Los Angeles County,34.07185,-118.031129,21
0612150,El Nido Elementary,CA,06,06047,Merced County,37.134412,-120.488767,42
0612180,El Rancho Unified,CA,06,06037,Los Angeles County,33.994784,-118.080895,21
0612210,El Segundo Unified,CA,06,06037,Los Angeles County,33.9248,-118.411553,21
0612330,Elk Grove Unified,CA,06,06067,Sacramento County,38.4126,-121.3717,21
0612360,Elk Hills Elementary,CA,06,06029,Kern County,35.297389,-119.354526,42
0612420,Elkins Elementary,CA,06,06103,Tehama County,39.87896,-122.5378,43
0612600,Elverta Joint Elementary,CA,06,06067,Sacramento County,38.711732,-121.462873,21
0612630,Emery Unified,CA,06,06001,Alameda County,37.836351,-122.282336,21
0612690,Empire Union Elementary,CA,06,06099,Stanislaus County,37.6391,-120.93,12
0612750,Encinitas Union Elementary,CA,06,06073,San Diego County,33.0369,-117.2383,21
0612810,Enterprise Elementary,CA,06,06089,Shasta County,40.57746,-122.349461,13
0612840,Escalon Unified,CA,06,06077,San Joaquin County,37.79905,-120.994415,31
0612880,Escondido Union,CA,06,06073,San Diego County,33.1181,-117.1147,21
0612910,Escondido Union High,CA,06,06073,San Diego County,33.1359,-117.0507,21
0612930,Esparto Unified,CA,06,06113,Yolo County,38.69098,-122.016241,32
0612960,Etiwanda Elementary,CA,06,06071,San Bernardino County,34.1442,-117.5145,21
0613080,Eureka Union,CA,06,06061,Placer County,38.7363,-121.1991,21
0613140,Evergreen Elementary,CA,06,06085,Santa Clara County,37.324472,-121.785889,11
0613170,Evergreen Union,CA,06,06103,Tehama County,40.358014,-122.331483,41
0613290,Fairfax Elementary,CA,06,06029,Kern County,35.340758,-118.932503,21
0613360,Fairfield-Suisun Unified,CA,06,06095,Solano County,38.2758,-122.0522,12
0613470,Fall River Joint Unified,CA,06,06089,Shasta County,40.879822,-121.671732,33
0613500,Fallbrook Union Elementary,CA,06,06073,San Diego County,33.384334,-117.247717,21
0613530,Fallbrook Union High,CA,06,06073,San Diego County,33.3517,-117.2371,21
0613710,Feather Falls Union Elementary,CA,06,06007,Butte County,39.593685,-121.263586,43
0613740,Fieldbrook Elementary,CA,06,06023,Humboldt County,40.956581,-124.034415,41
0613800,Fillmore Unified,CA,06,06111,Ventura County,34.400779,-118.917319,31
0613840,Firebaugh-Las Deltas Unified,CA,06,06019,Fresno County,36.846671,-120.446407,41
0613860,Flournoy Union Elementary,CA,06,06103,Tehama County,39.921444,-122.447633,43
0613890,Folsom-Cordova Unified,CA,06,06067,Sacramento County,38.632915,-121.199886,13
0613920,Fontana Unified,CA,06,06071,San Bernardino County,34.0779,-117.4538,21
0613980,Foresthill Union Elementary,CA,06,06061,Placer County,39.02041,-120.811901,42
0614010,Forestville Union Elementary,CA,06,06097,Sonoma County,38.473315,-122.888105,41
0614040,Forks of Salmon Elementary,CA,06,06093,Siskiyou County,41.259264,-123.32746,43
0614070,Fort Bragg Unified,CA,06,06045,Mendocino County,39.438486,-123.79525,33
0614130,Fort Ross Elementary,CA,06,06097,Sonoma County,38.556499,-123.264271,42
0614190,Fortuna Union High,CA,06,06023,Humboldt County,40.595177,-124.153667,33
0614220,Fountain Valley Elementary,CA,06,06059,Orange County,33.7091,-117.9533,13
0614250,Fowler Unified,CA,06,06019,Fresno County,36.634799,-119.673638,31
0614340,Franklin Elementary,CA,06,06101,Sutter County,39.1309,-121.6892,41
0614370,Franklin-McKinley Elementary,CA,06,06085,Santa Clara County,37.31514,-121.849501,11
0614400,Fremont Unified,CA,06,06001,Alameda County,37.507653,-121.954468,21
0614430,Fremont Union High,CA,06,06085,Santa Clara County,37.352767,-122.037507,13
0614490,French Gulch-Whiskeytown Elementary,CA,06,06089,Shasta County,40.708188,-122.635068,42
0614520,Freshwater Elementary,CA,06,06023,Humboldt County,40.785949,-124.082368,41
0614550,Fresno Unified,CA,06,06019,Fresno County,36.7363,-119.7868,11
0614700,Fruitvale Elementary,CA,06,06029,Kern County,35.3833,-119.0838,11
0614730,Fullerton Elementary,CA,06,06059,Orange County,33.866894,-117.951127,21
0614760,Fullerton Joint Union High,CA,06,06059,Orange County,33.8885,-117.9433,21
0614790,Galt Joint Union Elementary,CA,06,06067,Sacramento County,38.2531,-121.2976,31
0614820,Galt Joint Union High,CA,06,06067,Sacramento County,38.28605,-121.279021,31
0614880,Garden Grove Unified,CA,06,06059,Orange County,33.7777,-117.953,21
0614910,Garfield Elementary,CA,06,06023,Humboldt County,40.76107,-124.061651,42
0614940,Garvey Elementary,CA,06,06037,Los Angeles County,34.061295,-118.099271,21
0614950,Gateway Unified,CA,06,06089,Shasta County,40.63057,-122.387401,22
0614970,Gazelle Union Elementary,CA,06,06093,Siskiyou County,41.520173,-122.524073,42
0615000,General Shafter Elementary,CA,06,06029,Kern County,35.221604,-119.023586,41
0615090,Gerber Union Elementary,CA,06,06103,Tehama County,40.06962,-122.180861,41
0615150,Geyserville Unified,CA,06,06097,Sonoma County,38.720264,-122.890581,41
0615180,Gilroy Unified,CA,06,06085,Santa Clara County,37.016165,-121.56177,23
0615240,Glendale Unified,CA,06,06037,Los Angeles County,34.148958,-118.250587,12
0615270,Glendora Unified,CA,06,06037,Los Angeles County,34.143955,-117.845539,21
0615390,Gold Oak Union Elementary,CA,06,06017,El Dorado County,38.694112,-120.717242,41
0615450,Gold Trail Union Elementary,CA,06,06017,El Dorado County,38.7697,-120.928,41
0615480,Golden Feather Union Elementary,CA,06,06007,Butte County,39.730944,-121.528183,41
0615510,Goleta Union Elementary,CA,06,06083,Santa Barbara County,34.44717,-119.832131,22
0615600,Gorman Joint,CA,06,06037,Los Angeles County,34.79252,-118.853824,41
0615690,Grant Elementary,CA,06,06089,Shasta County,40.541487,-122.472036,41
0615780,Grass Valley Elementary,CA,06,06057,Nevada County,39.22139,-121.076441,32
0615810,Gratton Elementary,CA,06,06099,Stanislaus County,37.572463,-120.790893,41
0615840,Gravenstein Union Elementary,CA,06,06097,Sonoma County,38.360801,-122.785417,21
0615870,Graves Elementary,CA,06,06053,Monterey County,36.696554,-121.701111,41
0615990,Green Point Elementary,CA,06,06023,Humboldt County,41.020722,-123.867197,43
0616050,Greenfield Union,CA,06,06029,Kern County,35.303458,-119.020494,11
0616080,Greenfield Union Elementary,CA,06,06053,Monterey County,36.3259,-121.248421,32
0616110,Grenada Elementary,CA,06,06093,Siskiyou County,41.645099,-122.525245,42
0616230,Grossmont Union High,CA,06,06073,San Diego County,32.78085,-116.986311,21
0616260,Guadalupe Union Elementary,CA,06,06083,Santa Barbara County,34.968914,-120.56874,31
0616300,Cucamonga Elementary,CA,06,06071,San Bernardino County,34.09422,-117.594711,21
0616320,Guerneville Elementary,CA,06,06097,Sonoma County,38.511106,-122.996261,31
0616323,Gustine Unified,CA,06,06047,Merced County,37.24899,-121.011241,41
0616325,Hacienda la Puente Unified,CA,06,06037,Los Angeles County,34.0096,-117.959,21
0616470,Hanford Elementary,CA,06,06031,Kings County,36.3326,-119.6396,13
0616500,Hanford Joint Union High,CA,06,06031,Kings County,36.328,-119.6572,13
0616530,Happy Camp Union Elementary,CA,06,06093,Siskiyou County,41.794698,-123.373422,43
0616560,Happy Valley Elementary,CA,06,06087,Santa Cruz County,37.024386,-121.990352,41
0616570,Happy Valley Union Elementary,CA,06,06089,Shasta County,40.474556,-122.452519,41
0616620,Harmony Union Elementary,CA,06,06097,Sonoma County,38.389369,-122.930747,41
0616650,Hart-Ransom Union Elementary,CA,06,06099,Stanislaus County,37.666774,-121.066562,41
0616680,Hawthorne,CA,06,06037,Los Angeles County,33.9038,-118.3524,21
0616740,Hayward Unified,CA,06,06001,Alameda County,37.6568,-122.0934,12
0616830,Heber Elementary,CA,06,06025,Imperial County,32.72534,-115.529247,22
0616860,Helendale Elementary,CA,06,06071,San Bernardino County,34.74065,-117.329679,31
0616920,Hemet Unified,CA,06,06065,Riverside County,33.7437,-116.9902,22
0617040,Hermosa Beach City Elementary,CA,06,06037,Los Angeles County,33.857185,-118.396038,21
0617160,Hickman Community Charter,CA,06,06099,Stanislaus County,37.62064,-120.748742,31
0617190,Hillsborough City Elementary,CA,06,06081,San Mateo County,37.56337,-122.338291,21
0617220,Hilmar Unified,CA,06,06047,Merced County,37.401963,-120.851099,41
0617340,Hollister,CA,06,06069,San Benito County,36.823476,-121.401439,32
0617430,Holtville Unified,CA,06,06025,Imperial County,32.81378,-115.372731,31
0617490,Hope Elementary,CA,06,06083,Santa Barbara County,34.44461,-119.753921,13
0617520,Hope Elementary,CA,06,06107,Tulare County,36.021907,-119.032095,41
0617580,Horicon Elementary,CA,06,06097,Sonoma County,38.71796,-123.368061,42
0617620,Hornbrook Elementary,CA,06,06093,Siskiyou County,41.910981,-122.561407,42
0617640,Hot Springs Elementary,CA,06,06107,Tulare County,35.871212,-118.702814,42
0617760,Howell Mountain Elementary,CA,06,06055,Napa County,38.58317,-122.449671,42
0617850,Hueneme Elementary,CA,06,06111,Ventura County,34.149447,-119.195831,12
0617880,Hughes-Elizabeth Lakes Union Elementary,CA,06,06037,Los Angeles County,34.671627,-118.424426,42
0618030,Huntington Beach City Elementary,CA,06,06059,Orange County,33.655309,-117.974894,21
0618060,Huntington Beach Union High,CA,06,06059,Orange County,33.7444,-118.0276,21
0618120,Hydesville Elementary,CA,06,06023,Humboldt County,40.549294,-124.093109,33
0618160,Igo Ono Platina Union Elementary,CA,06,06089,Shasta County,40.50337,-122.540603,42
0618210,Imperial Unified,CA,06,06025,Imperial County,32.849226,-115.575099,22
0618240,Indian Diggings Elementary,CA,06,06017,El Dorado County,38.581234,-120.577392,42
0618270,Indian Springs Elementary,CA,06,06089,Shasta County,41.015862,-121.907362,43
0618390,Inglewood Unified,CA,06,06037,Los Angeles County,33.958617,-118.362078,21
0618510,Island Union Elementary,CA,06,06031,Kings County,36.36132,-119.8341,41
0618660,Jacoby Creek Elementary,CA,06,06023,Humboldt County,40.846916,-124.067831,33
0618690,Jamestown Elementary,CA,06,06109,Tuolumne County,37.954023,-120.416999,32
0618730,Jamul-Dulzura Union Elementary,CA,06,06073,San Diego County,32.7301,-116.8546,21
0618780,Janesville Union Elementary,CA,06,06035,Lassen County,40.30248,-120.533491,42
0618810,Jefferson Elementary,CA,06,06069,San Benito County,36.510594,-121.078124,43
0618840,Jefferson Elementary,CA,06,06077,San Joaquin County,37.700986,-121.44074,23
0618870,Jefferson Elementary,CA,06,06081,San Mateo County,37.67889,-122.484551,21
0618930,Jefferson Union High,CA,06,06081,San Mateo County,37.66804,-122.477491,21
0618990,John Swett Unified,CA,06,06013,Contra Costa County,38.0326,-122.267,21
0619050,Johnstonville Elementary,CA,06,06035,Lassen County,40.384118,-120.58845,33
0619110,Julian Union High,CA,06,06073,San Diego County,33.077096,-116.595139,42
0619140,Julian Union Elementary,CA,06,06073,San Diego County,33.07879,-116.594865,42
0619170,Junction City Elementary,CA,06,06105,Trinity County,40.733288,-123.059443,43
0619200,Junction Elementary,CA,06,06089,Shasta County,40.54999,-122.236751,41
0619230,Junction Elementary,CA,06,06093,Siskiyou County,41.39224,-123.496253,43
0619260,Jurupa Unified,CA,06,06065,Riverside County,34.000241,-117.474736,21
0619320,Kelseyville Unified,CA,06,06033,Lake County,38.9756,-122.8312,32
0619380,Kentfield Elementary,CA,06,06041,Marin County,37.9504,-122.5496,21
0619410,Kenwood,CA,06,06097,Sonoma County,38.415572,-122.553742,21
0619440,Keppel Union Elementary,CA,06,06037,Los Angeles County,34.503541,-117.900494,41
0619490,Kerman Unified,CA,06,06019,Fresno County,36.734292,-120.065675,31
0619540,Kern High,CA,06,06029,Kern County,35.342212,-119.065061,11
0619590,Kernville Union Elementary,CA,06,06029,Kern County,35.609222,-118.465974,41
0619620,Keyes Union,CA,06,06099,Stanislaus County,37.559717,-120.904282,21
0619650,South Monterey County Joint Union High,CA,06,06053,Monterey County,36.208231,-121.134821,32
0619680,King City Union,CA,06,06053,Monterey County,36.211853,-121.127747,33
0619700,Kings Canyon Joint Unified,CA,06,06019,Fresno County,36.59673,-119.453485,32
0619740,Kings River Union Elementary,CA,06,06107,Tulare County,36.516702,-119.485599,41
0619770,Kings River-Hardwick Union Elementary,CA,06,06031,Kings County,36.401764,-119.640342,41
0619800,Kingsburg Elementary Charter,CA,06,06019,Fresno County,36.524816,-119.552757,31
0619830,Kingsburg Joint Union High,CA,06,06019,Fresno County,36.518963,-119.546277,31
0619860,Kirkwood Elementary,CA,06,06103,Tehama County,39.85686,-122.162661,42
0619890,Kit Carson Union Elementary,CA,06,06031,Kings County,36.330107,-119.582344,41
0619920,Klamath River Union Elementary,CA,06,06093,Siskiyou County,41.82226,-122.968882,43
0619950,Klamath-Trinity Joint Unified,CA,06,06023,Humboldt County,41.049066,-123.676507,43
0619980,Kneeland Elementary,CA,06,06023,Humboldt County,40.72573,-123.944131,42
0620010,Knights Ferry Elementary,CA,06,06099,Stanislaus County,37.819127,-120.67189,42
0620040,Knightsen Elementary,CA,06,06013,Contra Costa County,37.968752,-121.660969,41
0620070,Konocti Unified,CA,06,06033,Lake County,38.914919,-122.607721,32
0620130,La Canada Unified,CA,06,06037,Los Angeles County,34.2056,-118.2036,21
0620190,La Habra City Elementary,CA,06,06059,Orange County,33.9359,-117.9505,21
0620220,La Honda-Pescadero Unified,CA,06,06081,San Mateo County,37.247163,-122.36372,42
0620250,La Mesa-Spring Valley,CA,06,06073,San Diego County,32.765016,-117.022457,21
0620310,Lafayette Elementary,CA,06,06013,Contra Costa County,37.887345,-122.11507,21
